Date,Value_RoofIrradiance,Value_TotalEnergy,Value_InsideTemp,Value_OutsideTemp
2018-01-23 00:00:00,134.195102368393,22.0434166666667,21.287371875,7.05511354166667
2018-01-24 00:00:00,164.099389519395,23.3745416666667,21.1206354166667,5.16536458333334
2018-01-25 00:00:00,169.28144334772,22.65415625,21.2396625,6.94631875
2018-01-26 00:00:00,121.876128250213,22.2447708333333,21.2592177083333,7.77358333333333
2018-01-27 00:00:00,147.978556718883,9.97597916666667,19.7907520833333,8.998725
2018-01-28 00:00:00,147.250547474425,13.5445208333333,19.0033729166667,8.63065520833334
2018-01-29 00:00:00,171.253444293478,22.66675,20.6393708333333,6.77500625
2018-01-30 00:00:00,171.305767130222,20.9691354166667,21.2534854166667,6.57770208333333
2018-01-31 00:00:00,84.9151713688192,21.2051145833333,21.346940625,8.76719270833334
2018-02-01 00:00:00,80.3573297634271,20.1817708333333,21.59139375,13.1137322916667
2018-02-02 00:00:00,34.9241844495951,20.2802083333333,21.404671875,10.4326666666667
2018-02-03 00:00:00,37.7640081521739,6.17103125,19.6897791666667,6.18404375
2018-02-04 00:00:00,129.344599917413,10.90596875,18.4073583333333,5.3371625
2018-02-05 00:00:00,145.999056505754,22.6826458333333,20.2867885416667,5.28412395833334
2018-02-06 00:00:00,48.2652560208866,21.3124479166667,20.9413802083333,6.45969375
2018-02-07 00:00:00,27.3341568760656,22.3127604166667,21.3286302083333,6.955153125
2018-02-08 00:00:00,140.461132246377,21.0362916666667,21.2415614583333,7.64720833333334
2018-02-09 00:00:00,141.537000879156,20.8266875,21.2233291666667,7.20064375
2018-02-10 00:00:00,35.8982596707161,5.68246875,19.0385677083333,4.95400104166667
2018-02-11 00:00:00,98.8239640611679,9.44915625,17.8668791666667,5.21705208333334
2018-02-12 00:00:00,39.5125489530051,24.3294270833333,19.793846875,3.96834895833333
2018-02-13 00:00:00,69.0545149323316,22.9787708333333,20.5486572916667,4.12185520833333
2018-02-14 00:00:00,107.292341818521,23.2283333333333,20.5310802083333,2.90685104166667
2018-02-15 00:00:00,187.8496728474,22.8327083333333,20.7135052083333,3.80170416666667
2018-02-16 00:00:00,189.742145340473,22.4595833333333,20.80626875,4.864046875
2018-02-17 00:00:00,94.7498132459506,7.98996875,18.9219197916667,6.76467291666667
2018-02-18 00:00:00,23.2123389546036,5.19645833333333,17.8520520833333,7.11713229166667
2018-02-19 00:00:00,22.7777000079923,25.5364583333333,20.172928125,6.27082916666667
2018-02-20 00:00:00,25.7370704124041,23.5221354166667,20.758759375,4.41847604166667
2018-02-21 00:00:00,23.1523502104646,23.8322916666667,20.9166322916667,4.11306770833333
2018-02-22 00:00:00,63.6203912244246,23.0635416666667,21.0469864583333,4.85142916666667
2018-02-23 00:00:00,22.931334985081,22.4611979166667,21.0205208333333,6.28967708333333
2018-02-24 00:00:00,46.2251943467605,6.325125,19.3174114583333,8.7762625
2018-02-25 00:00:00,39.7472305253623,7.49160416666667,17.761746875,3.40178854166667
2018-02-26 00:00:00,38.1805179028133,21.5325520833333,19.278378125,-1.262328125
2018-02-27 00:00:00,17.4911440350597,23.6744791666667,19.80240625,-3.35072604166667
2018-02-28 00:00:00,91.9688999893436,23.7786458333333,20.0311458333333,-2.81457395833333
2018-03-01 00:00:00,23.1450859841219,23.58203125,20.2934875,0.623246875
2018-03-02 00:00:00,78.8499559755968,23.1302083333333,20.463234375,2.95314270833333
2018-03-03 00:00:00,32.9995441043265,13.2643229166667,19.398084375,2.91297395833333
2018-03-04 00:00:00,157.540079923274,6.22511458333333,17.6555645833333,6.12441041666666
2018-03-05 00:00:00,23.8650028639173,26.4916666666667,20.2399583333333,6.01535520833334
2018-03-06 00:00:00,85.5930644581202,21.56375,20.68839375,8.05314375
2018-03-07 00:00:00,85.0478447357204,20.70678125,21.0870614583333,10.46155625
2018-03-08 00:00:00,266.862410552536,19.0431145833333,21.1884854166667,11.6037270833333
2018-03-09 00:00:00,275.334778745737,18.26528125,21.30545625,11.8069572916667
2018-03-10 00:00:00,142.793777240516,13.9392604166667,21.0329229166667,11.87218125
2018-03-11 00:00:00,124.068289242327,10.8523854166667,19.7807791666667,12.5268072916667
2018-03-12 00:00:00,168.459736586211,18.7669583333333,21.1978385416667,13.5106333333333
2018-03-13 00:00:00,258.876243273124,17.45359375,21.530809375,14.2770697916667
2018-03-14 00:00:00,149.255667825554,18.1110729166667,21.6172385416667,12.1231010416667
2018-03-15 00:00:00,98.4788377823955,18.4486666666667,21.630534375,12.371284375
2018-03-16 00:00:00,158.174799259378,17.14121875,21.8951302083333,14.3640854166667
2018-03-17 00:00:00,149.151099877451,12.9141458333333,21.552690625,12.1687447916667
2018-03-18 00:00:00,138.084391450874,8.81489583333333,19.946703125,10.0155458333333
2018-03-19 00:00:00,151.068148731064,22.5552836538462,21.1279932692308,7.73777019230769
2018-03-21 00:00:00,128.359226142903,23.1778645833333,21.1697614583333,4.38825625
2018-03-22 00:00:00,227.138309664827,21.2372947368421,21.2920263157895,5.61845368421053
2018-03-23 00:00:00,138.508208653026,21.7440833333333,21.2032729166667,6.57493125
2018-03-24 00:00:00,175.643900322357,13.5506979166667,20.7329760416667,7.703634375
2018-03-25 00:00:00,181.75332501668,11.5669347826087,20.1830358695652,6.91952173913043
2018-03-26 00:00:00,258.421004105532,21.6327789473684,20.9338968421053,9.07818315789474
2018-03-27 00:00:00,223.492534766624,19.9441875,21.3272625,8.8721875
2018-03-28 00:00:00,272.888401201513,18.4402083333333,21.5457666666667,14.114165625
2018-03-29 00:00:00,212.597577338521,17.6308936170213,22.0614308510638,16.4885765957447
2018-03-30 00:00:00,231.776862345482,17.0971145833333,22.1646677083333,15.456009375
2018-03-31 00:00:00,235.718723558717,15.9543333333333,21.9094729166667,14.2733958333333
2018-04-01 00:00:00,211.94118432971,13.7297291666667,20.6449052083333,12.1048291666667
2018-04-02 00:00:00,289.339984015345,13.6180833333333,20.2941010416667,15.0492375
2018-04-03 00:00:00,266.051518608802,14.0257395833333,21.712834375,15.4338802083333
2018-04-04 00:00:00,218.698242154199,17.3824583333333,22.1505395833333,15.1866729166667
2018-04-05 00:00:00,225.717143875213,17.67503125,22.443603125,14.2814583333333
2018-04-06 00:00:00,279.185499786871,16.8748229166667,22.31013125,14.49723125
2018-04-07 00:00:00,302.373513760124,14.2383020833333,22.2187854166667,13.606903125
2018-04-08 00:00:00,290.531920223252,12.6983020833333,21.3362604166667,14.115915625
2018-04-09 00:00:00,160.948248681266,15.754375,22.1600427083333,13.023959375
2018-04-10 00:00:00,212.731359295077,14.8286770833333,22.46580625,16.3862697916667
2018-04-11 00:00:00,129.699942255435,17.2792395833333,22.5821020833333,14.6813697916667
2018-04-12 00:00:00,78.764740648977,17.0464166666667,22.71178125,14.809665625
2018-04-13 00:00:00,275.456258458546,16.9241666666667,22.660453125,15.8302291666667
2018-04-14 00:00:00,270.198478127664,13.9326770833333,22.5982447916667,15.0001802083333
2018-04-15 00:00:00,157.039329710145,11.0538645833333,21.8823416666667,15.4838979166667
2018-04-16 00:00:00,290.533925165175,12.8853958333333,22.5974520833333,17.450553125
2018-04-17 00:00:00,226.746451007033,12.4310625,23.021975,17.7014770833333
2018-04-18 00:00:00,110.611124713959,13.1001578947368,23.1636947368421,16.8985168421053
2018-04-19 00:00:00,321.868727155264,12.65421875,23.3151145833333,17.5930458333333
2018-04-20 00:00:00,339.131291560102,15.7649166666667,23.3811708333333,18.9555333333333
2018-04-21 00:00:00,341.878843377025,13.4035729166667,23.4640177083333,18.8639177083333
2018-04-22 00:00:00,336.617221600597,11.3691875,23.02150625,19.2087885416667
2018-04-23 00:00:00,317.283224970695,16.1155833333333,23.9353510416667,21.3239885416667
2018-04-24 00:00:00,312.940935901534,19.1559375,24.088278125,23.1498114583333
2018-04-25 00:00:00,341.023437100384,16.8551145833333,24.3286739583333,23.6829010416667
2018-04-26 00:00:00,321.761424698956,20.1095520833333,24.3339395833333,23.6670239583333
2018-04-27 00:00:00,327.190654505008,19.9655104166667,24.2909604166667,20.4611458333333
2018-04-28 00:00:00,224.23668138587,14.2172708333333,24.23020625,20.0292197916667
2018-04-29 00:00:00,286.124,19.4765625,24.2535545833,22.240428125
2018-05-01 00:00:00,100.65365136136,12.5677395833333,23.6652708333333,16.9906833333333
2018-05-02 00:00:00,209.095006860081,21.678375,23.7669572916667,18.4481072916667
2018-05-03 00:00:00,83.7069170929241,23.5792395833333,23.7107166666667,17.11280625
2018-05-04 00:00:00,167.664903292839,24.09840625,24.0032625,18.289784375
2018-05-05 00:00:00,189.684783674339,14.9957291666667,23.967459375,19.16761875
2018-05-06 00:00:00,235.966540387894,10.2083020833333,23.8689072916667,20.3888770833333
2018-05-07 00:00:00,328.686234148551,21.2710729166667,24.007715625,20.4742708333333
2018-05-08 00:00:00,279.296457134484,21.1702291666667,24.0228010416667,20.3971708333333
2018-05-09 00:00:00,194.055108229433,17.2033229166667,24.3713604166667,19.9039572916667
2018-05-10 00:00:00,171.274692961424,17.6066979166667,24.334421875,19.266309375
2018-05-11 00:00:00,279.66173899723,16.5256875,24.176578125,20.4591520833333
2018-05-12 00:00:00,234.460285592498,7.79069791666666,24.3752364583333,19.9562260416667
2018-05-13 00:00:00,297.574797461104,5.87905208333333,24.2090510416666,20.7109489583333
2018-05-14 00:00:00,239.287332827153,14.8320416666667,24.0335614583333,18.5084791666667
2018-05-15 00:00:00,202.41366308344,15.6432291666667,23.6817375,16.0002635416667
2018-05-16 00:00:00,286.414183184143,13.8653645833333,23.8399135416667,17.6531666666667
2018-05-17 00:00:00,268.859943454284,13.5166145833333,24.07110625,18.967459375
2018-05-18 00:00:00,253.465350063939,17.70996875,23.9846072916667,18.28271875
2018-05-19 00:00:00,329.90937426737,8.0890625,24.0686645833333,19.3218760416667
2018-05-20 00:00:00,351.485994511935,5.79622916666667,24.0733729166667,20.2202270833333
2018-05-21 00:00:00,250.994731990622,18.7098854166667,24.3465239583333,20.72985
2018-05-22 00:00:00,232.852525309037,20.0696145833333,24.3599416666667,20.4834802083333
2018-05-23 00:00:00,155.23260889546,19.3502083333333,24.4022729166667,19.2709510416667
2018-05-24 00:00:00,307.228916640025,16.9552708333333,24.49436875,21.6197135416667
2018-05-25 00:00:00,334.153338461743,14.55446875,25.3727572916667,23.5892166666667
2018-05-26 00:00:00,365.656053655158,10.6274270833333,25.7586916666667,24.0489583333333
2018-05-27 00:00:00,279.498772445119,10.9920104166667,25.7430239583333,23.63666875
2018-05-28 00:00:00,204.861173140452,28.1674895833333,25.1727958333333,23.0423177083333
2018-05-29 00:00:00,271.800714447464,27.2752604166667,25.211196875,24.5203114583333
2018-05-30 00:00:00,200.733455349531,28.5924479166667,25.3051958333333,23.8879770833333
2018-05-31 00:00:00,323.022391903772,25.8318541666667,25.2712260416667,25.1256989583333
2018-06-01 00:00:00,375.268324874787,23.0823229166667,25.0876708333333,25.117034375
2018-06-02 00:00:00,378.454691029945,13.67915625,25.5718364583333,24.9182625
2018-06-03 00:00:00,364.920633192136,9.4384375,26.13364375,25.7773864583333
2018-06-04 00:00:00,260.743306692242,26.2777916666667,25.6577822916667,24.598765625
2018-06-05 00:00:00,264.366337582587,22.1781458333333,25.3750541666667,22.4307354166667
2018-06-06 00:00:00,338.806224024936,22.8879791666667,25.5246479166667,24.5241864583333
2018-06-07 00:00:00,261.030340539748,23.6475833333333,25.6421177083333,25.287390625
2018-06-08 00:00:00,41.3824916080563,25.5557291666667,25.1454947916667,20.1790947916667
2018-06-09 00:00:00,187.837165587702,12.2024895833333,25.1589322916667,22.2358104166667
2018-06-10 00:00:00,370.680770526961,7.73328125,25.6547052083333,25.469959375
2018-06-11 00:00:00,352.138587822357,26.35915625,25.5410302083333,26.8314375
2018-06-12 00:00:00,306.889980885017,26.7362291666667,25.7202958333333,27.1424708333333
2018-06-13 00:00:00,241.539865196078,22.6185,25.6052604166667,23.68680625
2018-06-14 00:00:00,283.114830429454,24.46171875,25.5362510416667,22.5109895833333
2018-06-15 00:00:00,289.177847466432,20.6782708333333,24.9743020833333,22.2282729166667
2018-06-16 00:00:00,310.102213008845,13.4220625,25.5651989583333,22.87459375
2018-06-17 00:00:00,342.9782519448,8.48929166666667,26.0107291666667,24.4014625
2018-06-18 00:00:00,357.884868859228,24.4811875,25.2431104166667,24.6958270833333
2018-06-19 00:00:00,352.068823529412,23.6471770833333,25.3504458333333,25.1996291666667
2018-06-20 00:00:00,350.297915934037,26.40059375,25.5027479166667,25.31283125
2018-06-21 00:00:00,333.7856738198,27.4268020833333,24.9985447916667,26.6117302083333
2018-06-22 00:00:00,117.457211410379,26.0826770833333,25.6733583333333,24.221090625
2018-06-23 00:00:00,373.597318973785,12.2841875,25.6308375,22.1928041666667
2018-06-24 00:00:00,343.2604272565,8.39892708333333,25.6515145833333,20.8281916666667
2018-06-25 00:00:00,202.127027253836,22.7244166666667,25.2623635416667,18.8445854166667
2018-06-26 00:00:00,344.635171968244,21.1610416666667,25.2405302083333,21.2804520833333
2018-06-27 00:00:00,344.527594709079,21.5690104166667,25.1498125,21.3730614583333
2018-06-28 00:00:00,271.91254808717,20.5267395833333,25.2217989583333,21.7396114583333
2018-06-29 00:00:00,342.880248827792,20.9729895833333,25.38804375,24.2077895833333
2018-06-30 00:00:00,359.590677349744,13.9270729166667,26.0853572916667,27.2927458333333
2018-07-01 00:00:00,362.359352488278,7.94895833333333,26.9180114583333,29.2203916666667
2018-07-02 00:00:00,327.430368712702,29.3276041666667,26.2111166666667,27.7463270833333
2018-07-03 00:00:00,283.437067948103,29.43359375,25.8302239583333,28.0637322916667
2018-07-04 00:00:00,278.675376505222,30.84140625,25.78889375,27.735509375
2018-07-05 00:00:00,310.370822477089,31.8683541666667,25.864734375,28.500121875
2018-07-06 00:00:00,201.965563325874,26.61275,25.9213802083333,25.2446083333333
2018-07-07 00:00:00,351.21459179188,14.1823958333333,26.16911875,24.7487666666667
2018-07-08 00:00:00,339.337397231991,8.62157291666667,26.6179520833333,24.57581875
2018-07-09 00:00:00,361.968000785912,25.5943645833333,25.8977416666667,25.2677020833333
2018-07-10 00:00:00,341.900187619885,23.5689895833333,25.8256208333333,25.5023572916667
2018-07-11 00:00:00,264.08958446558,26.9577708333333,25.832078125,26.0955947916667
2018-07-12 00:00:00,329.248175551471,27.5503958333333,25.880321875,26.3341375
2018-07-13 00:00:00,354.844570212596,28.2568541666667,25.9223364583333,27.280928125
2018-07-14 00:00:00,338.992301923487,16.2778958333333,26.4877854166667,27.7921510416667
2018-07-15 00:00:00,307.087721520673,8.10777083333333,27.2997270833333,27.6019135416667
2018-07-16 00:00:00,207.136560968137,28.9885729166667,26.3923697916667,26.9982166666667
2018-07-17 00:00:00,292.470751545183,27.040375,26.1073447916667,25.0037614583333
2018-07-18 00:00:00,351.186465659633,27.1834166666667,25.878834375,26.96345
2018-07-19 00:00:00,306.799739383525,26.36271875,26.0692697916667,28.2449072916667
2018-07-20 00:00:00,342.879197170716,25.9249583333333,25.9726416666667,28.9946302083333
2018-07-21 00:00:00,244.2471581948,13.4833125,26.6803041666667,28.9699645833333
2018-07-22 00:00:00,247.325659966432,9.37486458333334,27.4153135416666,26.6849645833333
2018-07-23 00:00:00,194.654217484548,28.73646875,26.3018041666667,23.9347989583333
2018-07-24 00:00:00,341.101963448423,25.169375,25.8592270833333,25.7330260416667
2018-07-25 00:00:00,340.264696624574,25.7318854166667,25.65504375,26.60034375
2018-07-26 00:00:00,287.040722106778,25.5717291666667,25.563903125,25.6985052083333
2018-07-27 00:00:00,336.694683370631,26.6501041666667,25.582253125,26.382384375
2018-07-28 00:00:00,291.526216365622,6.50325,26.9081458333333,28.1937729166667
2018-07-29 00:00:00,308.680685608483,6.38494791666667,27.6943552083333,28.939246875
2018-07-30 00:00:00,331.967006740196,31.54453125,26.41578125,29.0959416666667
2018-07-31 00:00:00,334.189365675618,27.44915625,26.281890625,29.1492302083333
2018-08-01 00:00:00,333.486104140025,27.27359375,25.9190739583333,29.0779229166667
2018-08-02 00:00:00,302.850969602515,28.2656145833333,26.0439072916667,28.2617645833333
2018-08-03 00:00:00,272.175341272378,29.9816875,26.0904229166666,28.02049375
2018-08-04 00:00:00,292.894115315963,6.76779166666667,27.4342625,28.387865625
2018-08-05 00:00:00,331.961670329817,6.53748958333333,28.0482822916667,28.4208479166667
2018-08-06 00:00:00,317.121798007246,30.52853125,26.16645625,27.772884375
2018-08-07 00:00:00,230.617892489876,32.3778645833333,26.0094083333333,28.8757541666667
2018-08-08 00:00:00,210.808936820652,30.1199166666667,26.121803125,27.2026072916667
2018-08-09 00:00:00,309.738675604753,30.4359375,24.20423125,27.4571083333333
2018-08-10 00:00:00,255.539495617541,31.2315104166667,25.9204385416667,28.4527020833333
2018-08-11 00:00:00,299.052537830349,6.58227083333333,27.1662885416667,29.49324375
2018-08-12 00:00:00,291.818296302216,6.35636458333333,27.6984239583333,28.0627166666667
2018-08-13 00:00:00,309.781313139386,25.3940833333333,26.401159375,28.490309375
2018-08-14 00:00:00,106.956009697357,21.7429791666667,26.08495625,25.7147395833333
2018-08-15 00:00:00,206.849854206628,19.6459791666667,25.8973708333333,24.891184375
2018-08-16 00:00:00,286.266645220588,22.08834375,25.8540635416666,25.8685947916667
2018-08-17 00:00:00,300.559659926471,21.48915625,25.8268104166667,25.9466395833333
2018-08-18 00:00:00,315.79560961477,6.31722916666667,26.7366177083333,27.0517239583333
2018-08-19 00:00:00,280.231846227621,6.36452083333333,27.319521875,27.0581322916667
2018-08-20 00:00:00,291.871464860401,30.765625,26.4514989583333,27.3715989583333
2018-08-21 00:00:00,300.161715020247,27.39021875,26.1438,27.388146875
2018-08-22 00:00:00,251.027324501812,28.94921875,25.9820489583333,26.2662916666667
2018-08-23 00:00:00,255.440576113598,29.1382916666667,25.9096677083333,26.017134375
2018-08-24 00:00:00,291.226933610401,28.3117395833333,25.84630625,26.985125
2018-08-25 00:00:00,176.757706401854,6.28132291666667,26.8203677083333,26.0522125
2018-08-26 00:00:00,115.619400975064,4.68596875,26.6085947916667,20.5174020833333
2018-08-27 00:00:00,206.920386029412,26.7480833333333,25.5601177083333,20.2623666666667
2018-08-28 00:00:00,298.251170010124,26.0233333333333,24.95936875,22.24434375
2018-08-29 00:00:00,288.306776894182,27.2832083333333,25.3148666666667,23.8637197916667
2018-08-30 00:00:00,246.10758,28.4605,25.19671,25.56103
2018-09-01 00:00:00,190.41507299659,6.81261458333333,26.4114864583333,24.1203083333333
2018-09-02 00:00:00,69.3473606670929,5.70680208333333,25.9646260416667,18.97645
2018-09-03 00:00:00,228.818795289855,29.35378125,25.4361,20.9583479166667
2018-09-04 00:00:00,181.919053908248,29.0468541666667,25.26039375,22.04349375
2018-09-05 00:00:00,290.233644368073,28.5231770833333,25.0645614583333,23.0502708333333
2018-09-06 00:00:00,261.149863197997,27.2538854166667,24.985409375,23.7907010416667
2018-09-07 00:00:00,161.777446251599,29.2294270833333,25.3356447916667,23.48338125
2018-09-08 00:00:00,229.46108202792,5.34583333333333,25.8613791666667,23.3417989583333
2018-09-09 00:00:00,268.149099730925,5.08614583333333,26.0460416666667,23.3423020833333
2018-09-10 00:00:00,242.803645833333,30.9388645833333,25.378571875,23.2400416666667
2018-09-11 00:00:00,269.835058477195,28.1405,24.8232635416667,22.764496875
2018-09-12 00:00:00,268.972482150469,30.3763020833333,24.94558125,24.074409375
2018-09-13 00:00:00,134.757414082481,28.7802083333333,25.3695447916667,23.1673864583333
2018-09-14 00:00:00,253.471436554241,29.3997395833333,24.9850583333333,24.0568354166667
2018-09-15 00:00:00,243.796633165495,6.62880208333333,26.0236729166667,24.839190625
2018-09-16 00:00:00,229.758701446611,5.02807291666667,26.3386520833333,24.4189322916667
2018-09-17 00:00:00,147.892966285699,27.8251666666667,24.762746875,23.55881875
2018-09-18 00:00:00,207.621544117647,26.0703020833333,24.6153104166667,23.6676614583333
2018-09-19 00:00:00,187.670515105499,29.4065208333333,24.7346770833333,23.5043614583333
2018-09-20 00:00:00,133.00781689578,23.0963125,25.220159375,22.4997791666667
2018-09-21 00:00:00,236.72029198636,18.0376145833333,25.52538125,23.439815625
2018-09-22 00:00:00,242.101045929241,6.37742708333333,26.6124260416667,26.9226489583333
2018-09-23 00:00:00,254.87375219789,5.14729166666667,26.1268666666667,26.153321875
2018-09-24 00:00:00,71.2664329576939,19.4656875,26.2965635416667,22.4501479166667
2018-09-25 00:00:00,250.574939591326,20.6614375,23.9835989583333,16.1627270833333
2018-09-26 00:00:00,256.364298073849,21.4654583333333,22.6013322916667,13.7268760416667
2018-09-27 00:00:00,272.564840686275,17.5698125,22.8432135416667,14.3891375
2018-09-28 00:00:00,260.695850450234,17.7781875,23.2791833333333,17.164571875
2018-09-29 00:00:00,251.582673300298,4.849125,24.1266072916667,17.9341458333333
2018-09-30 00:00:00,247.478294503943,4.07861458333333,24.1054885416667,16.6954541666667
2018-10-01 00:00:00,68.1868502237852,25.35578125,23.4645697916667,15.6408177083333
2018-10-02 00:00:00,190.835876891518,22.8693020833333,23.3474520833333,16.102078125
2018-10-03 00:00:00,192.697708333333,17.118625,23.368365625,15.5702854166667
2018-10-04 00:00:00,212.785769261509,16.0203125,23.14124375,16.6963291666667
2018-10-05 00:00:00,73.9359396312873,21.6191666666667,23.8908635416667,16.51701875
2018-10-06 00:00:00,46.0139590659633,13.6114375,23.7848197916667,17.1718552083333
2018-10-07 00:00:00,104.88488890665,6.61652083333333,23.4970447916667,17.3051177083333
2018-10-08 00:00:00,176.528026228154,19.9451145833333,23.6767541666667,18.5508791666667
2018-10-09 00:00:00,177.776318134591,18.1477083333333,23.7623552083333,17.8029072916667
2018-10-10 00:00:00,212.831272911338,16.1127916666667,24.0860927083333,18.0991052083333
2018-10-11 00:00:00,111.632876571824,23.074625,23.9475947916667,18.4581520833333
2018-10-12 00:00:00,200.8434081948,19.1280729166667,24.2861125,18.409546875
2018-10-13 00:00:00,177.359742247442,9.15758333333333,24.3085875,17.00178125
2018-10-14 00:00:00,174.142608762255,4.2123125,23.819625,16.182621875
2018-10-15 00:00:00,122.05394874254,21.4860416666667,23.348071875,16.9768104166667
2018-10-16 00:00:00,55.9480177030051,24.4375520833333,23.90664375,18.91661875
2018-10-17 00:00:00,19.9310404012148,27.74484375,24.0131760416667,18.2612739583333
2018-10-18 00:00:00,119.32232543425,23.2802395833333,24.1298625,18.8825760416667
2018-10-19 00:00:00,194.163212249574,18.4111875,23.3262333333333,16.943209375
2018-10-20 00:00:00,192.704704150682,4.64759375,22.5133020833333,15.8449833333333
2018-10-21 00:00:00,68.5941503489983,6.39557291666667,21.2828708333333,12.7873708333333
2018-10-22 00:00:00,66.0543067322038,21.6798541666667,21.0158520833333,12.993565625
2018-10-23 00:00:00,174.832822690217,21.6000520833333,21.9919604166667,14.3827572916667
2018-10-24 00:00:00,189.65330982257,22.20078125,22.3081,15.3771479166667
2018-10-25 00:00:00,200.876521073103,18.87578125,23.1880447916667,17.4417385416667
2018-10-26 00:00:00,47.2737186301151,26.1688020833333,23.5458020833333,18.7219166666667
2018-10-27 00:00:00,160.032801776961,8.09872916666667,23.5424822916667,21.7971739583333
2018-10-28 00:00:00,33.0230191016624,7.66009375,23.2777166666667,19.712771875
2018-10-29 00:00:00,93.0127091325661,24.5848958333333,23.578784375,18.06739375
2018-10-30 00:00:00,87.7649577738704,26.7049166666667,23.2276354166667,15.5971020833333
2018-10-31 00:00:00,143.303208786232,21.1008229166667,22.2239291666667,13.6498395833333
2018-11-01 00:00:00,24.956453271526,13.2157291666667,22.4824072916667,14.0129145833333
2018-11-02 00:00:00,36.7669229539642,13.47478125,22.3036864583333,15.4930541666667
2018-11-03 00:00:00,24.5435208200128,7.905375,22.0464239583333,16.7602916666667
2018-11-04 00:00:00,38.8604385123615,6.985625,21.8460760416667,17.2809395833333
2018-11-05 00:00:00,138.264533314685,22.8665625,22.2651177083333,16.6976270833333
2018-11-06 00:00:00,155.056659540175,23.3533333333333,22.9303854166667,16.8628333333333
2018-11-07 00:00:00,50.7168777973145,28.44234375,22.8358864583333,15.0240010416667
2018-11-08 00:00:00,179.156263054135,23.1480729166667,22.8466239583333,15.2790520833333
2018-11-09 00:00:00,176.599233335997,20.7214583333333,22.497725,12.8978875
2018-11-10 00:00:00,166.897277413683,7.47939583333333,22.1281375,12.344328125
2018-11-11 00:00:00,162.959219948849,4.51165625,21.6453614583333,13.422628125
2018-11-12 00:00:00,156.724330109761,23.21578125,21.7037989583333,13.3551333333333
2018-11-13 00:00:00,122.604803655158,19.7999375,22.2696375,11.5529666666667
2018-11-14 00:00:00,81.2116687979539,23.1185416666667,22.02550625,12.710615625
2018-11-15 00:00:00,106.875791373615,21.7989791666667,22.2000864583333,13.2540791666667
2018-11-16 00:00:00,134.508102621483,21.6304791666667,22.12549375,11.788846875
2018-11-17 00:00:00,49.650843456948,10.017,21.1396114583333,9.33142083333333
2018-11-18 00:00:00,49.9332911072038,7.72225,20.20375625,8.06475104166667
2018-11-19 00:00:00,53.9771214300938,27.8572916666667,20.5291697916667,8.14654270833334
2018-11-20 00:00:00,21.6746089753836,25.1936458333333,21.1959125,8.89876666666667
2018-11-21 00:00:00,131.508988704177,21.1323958333333,21.490978125,10.2477041666667
2018-11-22 00:00:00,42.5510772991262,24.1701041666667,21.356309375,11.0904260416667
2018-11-23 00:00:00,40.5848062526641,24.4666145833333,21.7085625,10.9701770833333
2018-11-24 00:00:00,17.401962182971,8.87723958333333,20.7682729166667,11.9508614583333
2018-11-25 00:00:00,16.0625071264919,7.32083333333333,20.077615625,11.7249333333333
2018-11-26 00:00:00,82.0378783700981,23.9557083333333,20.9482802083333,11.2808625
2018-11-27 00:00:00,22.2360229513001,24.95265625,20.974715625,10.043059375
2018-11-28 00:00:00,56.8102789988278,25.8297916666667,20.8522989583333,8.04595416666666
