Data,solar_irradiace,total_energy,inside_temp,outside_temp
2018-09-01 00:00:00,190.41507299659,6.81261458333333,26.4114864583333,24.1203083333333
2018-09-02 00:00:00,69.3473606670929,5.70680208333333,25.9646260416667,18.97645
2018-09-03 00:00:00,228.818795289855,29.35378125,25.4361,20.9583479166667
2018-09-04 00:00:00,181.919053908248,29.0468541666667,25.26039375,22.04349375
2018-09-05 00:00:00,290.233644368073,28.5231770833333,25.0645614583333,23.0502708333333
2018-09-06 00:00:00,261.149863197997,27.2538854166667,24.985409375,23.7907010416667
2018-09-07 00:00:00,161.777446251599,29.2294270833333,25.3356447916667,23.48338125
2018-09-08 00:00:00,229.46108202792,5.34583333333333,25.8613791666667,23.3417989583333
2018-09-09 00:00:00,268.149099730925,5.08614583333333,26.0460416666667,23.3423020833333
2018-09-10 00:00:00,242.803645833333,30.9388645833333,25.378571875,23.2400416666667
2018-09-11 00:00:00,269.835058477195,28.1405,24.8232635416667,22.764496875
2018-09-12 00:00:00,268.972482150469,30.3763020833333,24.94558125,24.074409375
2018-09-13 00:00:00,134.757414082481,28.7802083333333,25.3695447916667,23.1673864583333
2018-09-14 00:00:00,253.471436554241,29.3997395833333,24.9850583333333,24.0568354166667
2018-09-15 00:00:00,243.796633165495,6.62880208333333,26.0236729166667,24.839190625
2018-09-16 00:00:00,229.758701446611,5.02807291666667,26.3386520833333,24.4189322916667
2018-09-17 00:00:00,147.892966285699,27.8251666666667,24.762746875,23.55881875
2018-09-18 00:00:00,207.621544117647,26.0703020833333,24.6153104166667,23.6676614583333
2018-09-19 00:00:00,187.670515105499,29.4065208333333,24.7346770833333,23.5043614583333
2018-09-20 00:00:00,133.00781689578,23.0963125,25.220159375,22.4997791666667
2018-09-21 00:00:00,236.72029198636,18.0376145833333,25.52538125,23.439815625
2018-09-22 00:00:00,242.101045929241,6.37742708333333,26.6124260416667,26.9226489583333
2018-09-23 00:00:00,254.87375219789,5.14729166666667,26.1268666666667,26.153321875
2018-09-24 00:00:00,71.2664329576939,19.4656875,26.2965635416667,22.4501479166667
2018-09-25 00:00:00,250.574939591326,20.6614375,23.9835989583333,16.1627270833333
2018-09-26 00:00:00,256.364298073849,21.4654583333333,22.6013322916667,13.7268760416667
2018-09-27 00:00:00,272.564840686275,17.5698125,22.8432135416667,14.3891375
2018-09-28 00:00:00,260.695850450234,17.7781875,23.2791833333333,17.164571875
2018-09-29 00:00:00,251.582673300298,4.849125,24.1266072916667,17.9341458333333
2018-09-30 00:00:00,247.478294503943,4.07861458333333,24.1054885416667,16.6954541666667
2018-10-01 00:00:00,68.1868502237852,25.35578125,23.4645697916667,15.6408177083333
2018-10-02 00:00:00,190.835876891518,22.8693020833333,23.3474520833333,16.102078125
2018-10-03 00:00:00,192.697708333333,17.118625,23.368365625,15.5702854166667
2018-10-04 00:00:00,212.785769261509,16.0203125,23.14124375,16.6963291666667
2018-10-05 00:00:00,73.9359396312873,21.6191666666667,23.8908635416667,16.51701875
2018-10-06 00:00:00,46.0139590659633,13.6114375,23.7848197916667,17.1718552083333
2018-10-07 00:00:00,104.88488890665,6.61652083333333,23.4970447916667,17.3051177083333
2018-10-08 00:00:00,176.528026228154,19.9451145833333,23.6767541666667,18.5508791666667
2018-10-09 00:00:00,177.776318134591,18.1477083333333,23.7623552083333,17.8029072916667
2018-10-10 00:00:00,212.831272911338,16.1127916666667,24.0860927083333,18.0991052083333
2018-10-11 00:00:00,111.632876571824,23.074625,23.9475947916667,18.4581520833333
2018-10-12 00:00:00,200.8434081948,19.1280729166667,24.2861125,18.409546875
2018-10-13 00:00:00,177.359742247442,9.15758333333333,24.3085875,17.00178125
2018-10-14 00:00:00,174.142608762255,4.2123125,23.819625,16.182621875
2018-10-15 00:00:00,122.05394874254,21.4860416666667,23.348071875,16.9768104166667
2018-10-16 00:00:00,55.9480177030051,24.4375520833333,23.90664375,18.91661875
2018-10-17 00:00:00,19.9310404012148,27.74484375,24.0131760416667,18.2612739583333
2018-10-18 00:00:00,119.32232543425,23.2802395833333,24.1298625,18.8825760416667
2018-10-19 00:00:00,194.163212249574,18.4111875,23.3262333333333,16.943209375
2018-10-20 00:00:00,192.704704150682,4.64759375,22.5133020833333,15.8449833333333
2018-10-21 00:00:00,68.5941503489983,6.39557291666667,21.2828708333333,12.7873708333333
2018-10-22 00:00:00,66.0543067322038,21.6798541666667,21.0158520833333,12.993565625
2018-10-23 00:00:00,174.832822690217,21.6000520833333,21.9919604166667,14.3827572916667
2018-10-24 00:00:00,189.65330982257,22.20078125,22.3081,15.3771479166667
2018-10-25 00:00:00,200.876521073103,18.87578125,23.1880447916667,17.4417385416667
2018-10-26 00:00:00,47.2737186301151,26.1688020833333,23.5458020833333,18.7219166666667
2018-10-27 00:00:00,160.032801776961,8.09872916666667,23.5424822916667,21.7971739583333
2018-10-28 00:00:00,33.0230191016624,7.66009375,23.2777166666667,19.712771875
2018-10-29 00:00:00,93.0127091325661,24.5848958333333,23.578784375,18.06739375
2018-10-30 00:00:00,87.7649577738704,26.7049166666667,23.2276354166667,15.5971020833333
2018-10-31 00:00:00,143.303208786232,21.1008229166667,22.2239291666667,13.6498395833333
2018-11-01 00:00:00,24.956453271526,13.2157291666667,22.4824072916667,14.0129145833333
2018-11-02 00:00:00,36.7669229539642,13.47478125,22.3036864583333,15.4930541666667
2018-11-03 00:00:00,24.5435208200128,7.905375,22.0464239583333,16.7602916666667
2018-11-04 00:00:00,38.8604385123615,6.985625,21.8460760416667,17.2809395833333
